"PCPC1","PCPC2","PCPC3","PCPC4","PCPC5","PCPC6","Date"
-1.39441356306174,-0.0804022793308604,0.00676380372556326,0.00720750749581143,0.0109869078228637,0.00398884777657126,2015-06-19
-1.39490903140784,-0.0804025055243241,0.00718571048535669,0.00725968476299882,0.0110879189684615,0.00378880151439022,2015-06-20
-1.39513301857079,-0.0808860405369078,0.00708641978808966,0.00710835383792857,0.0110964303398444,0.00383147219748964,2015-06-21
-1.39467000357898,-0.0806622719813039,0.0073229447166992,0.00717338172227451,0.010947026447503,0.00390343021121322,2015-06-22
-1.3948306300307,-0.0807463534207284,0.00696212537700723,0.00710563309255268,0.0110674885385162,0.00388700167248106,2015-06-23
-1.39533750067379,-0.0804244310636218,0.00692139263344971,0.00707427693906737,0.0111055748418539,0.00393776259167249,2015-06-24
-1.39539642413155,-0.0804715165973224,0.00734960783010844,0.00712752113635863,0.011029289979276,0.00391009729915889,2015-06-25
-1.39524022260397,-0.0806541075101725,0.00726367361963762,0.00707129459617642,0.0110786196926834,0.00385376688969975,2015-06-26
-1.39426494573133,-0.0806555610113749,0.00755186882988552,0.00749305723544387,0.0108723972489719,0.00388633157608816,2015-06-27
-1.39406071422376,-0.0810419721829068,0.00698529511536098,0.00707383556936545,0.0110348024489294,0.00383996522670872,2015-06-28
-1.39298362438092,-0.0803408054249954,0.00755543080779091,0.00748070372947156,0.01078514560227,0.00385846947750731,2015-06-29
-1.39142966137025,-0.0803824390468808,0.00725643112432162,0.00752629118636391,0.0105921508160544,0.00400631156029379,2015-06-30
-1.39192154117478,-0.0811869048422786,0.00661136467870386,0.00727587017845098,0.0108834122269975,0.00387840273194262,2015-07-01
-1.39260117084461,-0.0812381059325431,0.00676489411359117,0.00718011352585613,0.0108521203201515,0.00396855859764902,2015-07-02
-1.3928877921014,-0.0812736131570768,0.00712523034760101,0.00706920093431248,0.0109308179687043,0.00379966007857327,2015-07-03
-1.39243160837904,-0.0816394889146945,0.00727875677964972,0.00734016568145228,0.0108395785078529,0.00378681609137563,2015-07-04
-1.39036633513815,-0.0808093627799714,0.00750490524799816,0.00785368707380478,0.0105224676609871,0.00387578019815545,2015-07-05
-1.38963027569539,-0.0808166737206856,0.00666012867922797,0.00717899886944786,0.0105693294609829,0.0040328221249522,2015-07-06
-1.39056567453749,-0.081609391350952,0.00665539824565722,0.00705906966885494,0.0107883389033474,0.00384683744429394,2015-07-07
-1.39021566249005,-0.0812817555736168,0.00718474017252276,0.0073102827285439,0.010640735362336,0.00383421714342771,2015-07-08
-1.38999259692932,-0.0811823126924945,0.00680898558581603,0.0070092538958695,0.01076550214808,0.00378772809279531,2015-07-09
-1.38702115333636,-0.0789016916347337,0.00750757459617275,0.00827663017772119,0.0100015394782349,0.00421691002205426,2015-07-10
-1.38632215374787,-0.0825441513804773,0.00709035650579449,0.0075534113457407,0.0101923281518127,0.00390379324037631,2015-07-11
-1.38364885856329,-0.0827006643838231,0.00749550465286582,0.00804218193503261,0.00988151033267021,0.00381237108750048,2015-07-12
-1.38468022869089,-0.0819699392723156,0.00508010532952297,0.00811958577421585,0.0107121913317946,0.0036508513470951,2015-07-13
-1.38662195171845,-0.0831360757764338,0.00633276580586313,0.00703090321094631,0.0104256469552924,0.00389993301024459,2015-07-14
-1.38705054243931,-0.0830431272087375,0.00653219793683862,0.00697244937872467,0.0104045382059888,0.00393372842870188,2015-07-15
-1.38767334501302,-0.0815459748947717,0.00610430718748973,0.00741053268583987,0.0105533833430718,0.00399663065841148,2015-07-16
-1.38880485854261,-0.0823573607397715,0.00692548445505271,0.00726536626419337,0.0107515258714181,0.00360388529377241,2015-07-17
-1.38894324823502,-0.0824420338366868,0.00649988702746543,0.00707746499134621,0.0106339472715422,0.00392306083330062,2015-07-18
-1.38968741921593,-0.0827187172504344,0.00684585244207054,0.00688548673392282,0.0107453859306931,0.00376909797541696,2015-07-19
-1.38910466788447,-0.0825220067432328,0.00722634737688633,0.00715426489840211,0.0106224221899687,0.00373618757995431,2015-07-20
-1.38895527050768,-0.0825684209874457,0.00665464652103207,0.0069226208785584,0.0106785539399294,0.00384001542862613,2015-07-21
-1.38919197113296,-0.0826793526810099,0.00701397658493458,0.0069326608805934,0.010706521943418,0.00372218779065362,2015-07-22
-1.38915374770041,-0.0827439700115542,0.0068290706824113,0.00681170659052991,0.0107141959324288,0.00377554177530792,2015-07-23
-1.38766311954051,-0.0822483663450104,0.00750209998479636,0.00768418282059685,0.0103880466685192,0.00378142269097842,2015-07-24
-1.38703301253459,-0.0834387857562808,0.00680870869314344,0.00691041671313789,0.0105462367255607,0.00371333808755218,2015-07-25
-1.38669160278461,-0.0838324942390977,0.00701442566765768,0.00700250169452949,0.0104840590325466,0.00367227393438113,2015-07-26
-1.38604369089849,-0.0832511954533751,0.00672126461140961,0.00722721355190166,0.0104707909572438,0.00371788925201146,2015-07-27
-1.38586125388311,-0.0836210326324506,0.00678618969185273,0.0067529106576719,0.0104298298371554,0.00374587416238422,2015-07-28
-1.386413387103,-0.0834489361195334,0.00641533737875083,0.00686572220993296,0.0105948629594346,0.0037232932151727,2015-07-29
-1.38703349111093,-0.0833843922602006,0.00671334586490945,0.00681213666858632,0.0105962822893794,0.00371807543733249,2015-07-30
-1.38745068918591,-0.0831069700311439,0.00658880471513712,0.00699486021321297,0.0106536962913492,0.00374233131752842,2015-07-31
-1.38815459463111,-0.0830975072045536,0.00663128967309377,0.00706554312092606,0.0107586383150596,0.00368348106024157,2015-08-01
-1.38835744669174,-0.0830930279324417,0.00701057761737174,0.00707721299992581,0.0107020755595768,0.00367077996278743,2015-08-02
-1.38809643320357,-0.0829821344910705,0.00673441735742412,0.00692871341355501,0.0106301064625499,0.0038382236622221,2015-08-03
-1.3878362734501,-0.0830583578279181,0.00711337614365849,0.00698854754599672,0.0105837146815175,0.00374766904689701,2015-08-04
-1.38795067169059,-0.0831155468231025,0.00666347366852643,0.0068475553483069,0.01068670773403,0.00377905111081477,2015-08-05
-1.38854684597197,-0.0829616963127612,0.0066831226228097,0.00684085649065202,0.0107504877545172,0.00377700373568477,2015-08-06
-1.38827768442398,-0.0817204332430595,0.00697835401837879,0.00695310987208377,0.0107433995634268,0.003711011050505,2015-08-07
-1.38976975580482,-0.0802190217401375,0.00553317217776381,0.00755291677382254,0.0109592860214736,0.00409944264628125,2015-08-08
-1.39132218102593,-0.081604733659681,0.00728296200653268,0.00723755597322632,0.0108162125246593,0.00390244642037158,2015-08-09
-1.39116970646775,-0.0818246028582384,0.00698225271694739,0.00704338881125685,0.0109224878315237,0.00384686346397525,2015-08-10
-1.39055890644688,-0.081805753720772,0.00739981670897171,0.00725321984086804,0.0107872968309219,0.00381384892317454,2015-08-11
-1.39049973087238,-0.0817509768098424,0.00673382480772306,0.00701591877292864,0.0109342626946825,0.00384204661994279,2015-08-12
-1.39105526150149,-0.0814890136501096,0.006939141587712,0.0069720592014227,0.0109748814331739,0.00381326273252176,2015-08-13
-1.39104358088211,-0.0815247419451986,0.00714293223447614,0.00718640408938379,0.0109052010776405,0.00383219623715476,2015-08-14
-1.39144456950219,-0.0818118652243748,0.00678790557127586,0.00704558126886893,0.010953309271359,0.00393108007748132,2015-08-15
-1.39189518867722,-0.0810476706038169,0.00687817838396415,0.00710013414780154,0.0110383622722292,0.00388106085520208,2015-08-16
-1.39227350852384,-0.0813638049246712,0.00710108308297201,0.00701741282647149,0.0109862838555357,0.00392454540042619,2015-08-17
-1.39683798416439,-0.0783932409235541,0.00361891496009422,0.00898959606502953,0.0116027932438831,0.00477782551452476,2015-08-18
-1.39693780518648,-0.0773276348850669,0.00730025051348194,0.00779824848898738,0.0110918480325266,0.00443080536251516,2015-08-19
-1.39670842125265,-0.0790412597086143,0.00784915256532707,0.00775460514325843,0.0111386939753906,0.00411068256308342,2015-08-20
-1.39659796590306,-0.079605396742556,0.00718070651631751,0.00723781678237341,0.0113471773426933,0.00404350050146519,2015-08-21
-1.39723725709434,-0.0793478565322091,0.00716823184464709,0.00779983348366373,0.0114804466906737,0.00393716359184684,2015-08-22
-1.39752784506013,-0.0795145235045415,0.0072342872580758,0.00743613510136419,0.0114010478696289,0.00407416914837999,2015-08-23
-1.39873939958006,-0.0767206076994378,0.00615722925896607,0.00783706620285305,0.0116360349252227,0.00434345161010212,2015-08-24
-1.3991217396239,-0.076456855595068,0.00802707052342424,0.00898128223970305,0.0114020201636829,0.00407105581751667,2015-08-25
-1.39798924600649,-0.0785732765579,0.0076012546182048,0.00773649909514724,0.0112598387361512,0.00423883127027847,2015-08-26
-1.39805651625213,-0.0791146202283332,0.00736082475183356,0.00732163490527764,0.0114115912119407,0.00412909254054672,2015-08-27
-1.3973596418811,-0.0788387033689111,0.00773634795419629,0.0080108058479472,0.0112507882449229,0.00411704627958873,2015-08-28
-1.39730672548411,-0.0796725474186695,0.00728521056632382,0.00737416473745543,0.01141837063333,0.00403835960175451,2015-08-29
-1.397472948251,-0.0794797924245884,0.00734022771058983,0.0073818827519449,0.011416860434361,0.00405619655316335,2015-08-30
-1.39740694405925,-0.0794311429793696,0.0074815332615988,0.00744288890153417,0.0114152183673854,0.00401110513397231,2015-08-31
-1.39748308360392,-0.0794113487148417,0.00730188916805276,0.00727857067870318,0.0114463050532553,0.00405029413038329,2015-09-01
-1.39755939906554,-0.0794851636105624,0.00753692387788931,0.00732604283931185,0.0114128712891235,0.00403115033663107,2015-09-02
-1.39769981617766,-0.0795046338988232,0.007335173956134,0.00720320811078426,0.0114723650019701,0.00404366333444953,2015-09-03
-1.39744372844632,-0.0794052768617152,0.00766005554488604,0.00733023471368825,0.0113748283459755,0.00404265415099842,2015-09-04
-1.39674681084885,-0.079687781083566,0.00769788285509206,0.00750582025970534,0.0112893350690054,0.00404301636405052,2015-09-05
-1.3957201166289,-0.0798105185895213,0.00762360344806126,0.00752605462974943,0.011147743630694,0.00412574628680307,2015-09-06
-1.39548591425536,-0.0801481009497861,0.00735395530773093,0.00716701078541459,0.0112732741677891,0.00402835010578052,2015-09-07
-1.39496343132038,-0.0800245632408686,0.0075458429243655,0.0073633769495554,0.0111554105926045,0.00405954511083475,2015-09-08
-1.39536961813863,-0.080050891005782,0.00696262577142831,0.00727050454223481,0.0113218073616035,0.00407989150741311,2015-09-09
-1.39577101284709,-0.080034393993457,0.00736340925110592,0.00732129009788528,0.0113039711972271,0.00403284296044317,2015-09-10
-1.39560702654896,-0.0802134971470871,0.00750063096455721,0.0071752122229227,0.0112728599167595,0.00401839136522907,2015-09-11
-1.39606879713168,-0.0801039712197949,0.0070652736111783,0.0072498955657908,0.0113968606120405,0.00405099639230075,2015-09-12
-1.39689669072261,-0.079753943999813,0.00708782132052521,0.0073574197878017,0.0114568809413979,0.00407857178598807,2015-09-13
-1.39718759292752,-0.0795008762210895,0.00746217879127038,0.00733096754035026,0.0114508770399089,0.0040235293577609,2015-09-14
-1.3962166072847,-0.079961299467475,0.00685339665850098,0.00836702796018298,0.0104483650748073,0.00533184764762815,2015-09-15
-1.39738134612774,-0.0794752040994363,0.00740533849986002,0.00727763560563023,0.0114846467879934,0.00403477550356146,2015-09-16
-1.39737501359688,-0.0795489956198061,0.0075623113500474,0.00714993634541768,0.0114513252751758,0.00403419483337461,2015-09-17
-1.39670325688773,-0.079733075906134,0.00743590666229559,0.00715578099116648,0.011428537095498,0.00402460760247926,2015-09-18
-1.39705042661266,-0.0800263429009058,0.00739368757218472,0.00715411965731859,0.0114592179661221,0.00403223511895963,2015-09-19
-1.39712548231175,-0.0798999643180275,0.00748655880431274,0.007128656637829,0.0114406600029758,0.00404783417967616,2015-09-20
-1.39751273563608,-0.079449945432073,0.00720804241860902,0.00728457783217672,0.0115304530807892,0.00407565959401544,2015-09-21
-1.39734570681745,-0.0792095667604118,0.00768741673244281,0.00756140972341112,0.0114043168294675,0.00407418765444466,2015-09-22
-1.39721490616499,-0.0797050892188533,0.00746050938540939,0.00717942932484826,0.011469989030081,0.00404915715874851,2015-09-23
-1.39664176428176,-0.0794783173542396,0.00771285659669171,0.00741579201252284,0.0113401033880077,0.0040746933298632,2015-09-24
-1.39630946206709,-0.079763346855165,0.00748905329279676,0.00724156376628999,0.0113552507934285,0.00408801220807685,2015-09-25
-1.39658378559456,-0.0801487683576372,0.00743242044728023,0.00715733697431184,0.0114568399518552,0.00400061950545785,2015-09-26
-1.39677774730706,-0.0800482439633628,0.00739764085884962,0.00714371163391224,0.0114610479203825,0.00403857474119934,2015-09-27
-1.39603049016959,-0.0797340737083561,0.00781657852803133,0.007541311558834,0.0113057576538646,0.00402154552961563,2015-09-28
-1.39585094596075,-0.0799209801014199,0.00727311933959032,0.00720320099030039,0.011413429318211,0.00404235421899122,2015-09-29
-1.39612016804471,-0.079986312515341,0.00742663325925027,0.00713073024739709,0.0114069406909696,0.00404260807800985,2015-09-30
-1.39600448724174,-0.0799878929887383,0.00755613123205252,0.00720970164242316,0.011376569107482,0.00403062797666456,2015-10-01
-1.39594728429685,-0.0800568483996641,0.00746580058370992,0.00712769004037272,0.0113968330288555,0.00403170908274463,2015-10-02
-1.39587297158909,-0.0802662986095599,0.00755585275254875,0.0071817128537045,0.0113772227970905,0.00401580727508158,2015-10-03
-1.39589359426076,-0.0804572488726943,0.00745618615234624,0.00707507768339072,0.0114143822593369,0.00400415084097468,2015-10-04
-1.39555313042996,-0.0799994693346146,0.00759267720941837,0.007261627008894,0.0113911771853322,0.00396644942043362,2015-10-05
-1.39466062663371,-0.0801025536799416,0.00772330017040019,0.00747045477522444,0.0112266372567306,0.00402705751946426,2015-10-06
-1.39465006031712,-0.0803664366085987,0.00716666439855612,0.00716152666725498,0.0113617125414714,0.00402968441076671,2015-10-07
-1.39499474116679,-0.0804901520616272,0.00737017539128334,0.00708469972297819,0.0113448784392106,0.00403492281595217,2015-10-08
-1.39493221676412,-0.0805798919226422,0.00752135583870487,0.00713969152988783,0.0113453975842938,0.00397988570063482,2015-10-09
-1.39476939503432,-0.0807242106700704,0.00749731408137445,0.00714183739205966,0.0113433676261966,0.00397137425271947,2015-10-10
-1.39446350265045,-0.0807894429227917,0.00754692120388777,0.00720255559992634,0.0113104995038146,0.00396352104223075,2015-10-11
-1.39444034873319,-0.0807675214694151,0.00729623299687572,0.00707407151645277,0.0113416855974248,0.00400881111701002,2015-10-12
-1.39397229245205,-0.0803302756487408,0.00762352948050614,0.00742615816172063,0.011255480119632,0.00397122194752884,2015-10-13
-1.39331944146833,-0.0806255923106106,0.00747323039620018,0.00727146770149912,0.0111805010206512,0.00404107141292443,2015-10-14
-1.39292816367163,-0.0809049885372501,0.00745717379549352,0.00716811573243179,0.0111724572767321,0.00401247776028257,2015-10-15
-1.39164031388281,-0.0807880499354719,0.00769872972228244,0.00770726220374769,0.0109315850029153,0.00408591300879671,2015-10-16
-1.39008278116607,-0.0809757424644958,0.00760121741383661,0.00758312249870549,0.010862683901869,0.00402976499633867,2015-10-17
-1.39089840649119,-0.0818386340927986,0.00648978904489187,0.00733348016606247,0.011171339868087,0.00404401535704485,2015-10-18
-1.39129731563834,-0.0815318072556895,0.00734783299819706,0.00711289343019683,0.0111133920550219,0.00393687001621804,2015-10-19
-1.39042375063321,-0.0815457483566945,0.00754144169546459,0.00737148603596171,0.010971959195572,0.0039532951618018,2015-10-20
-1.39049962208085,-0.0818145165670958,0.0069641667740715,0.0072067370630426,0.0111362524429948,0.0039264841038316,2015-10-21
-1.38956347300595,-0.0814825604198085,0.00757198903248437,0.00751899325504826,0.0108606223751632,0.00399676371556439,2015-10-22
-1.38893035424985,-0.0822066463540138,0.00729869228840278,0.00710420137406739,0.0109073589456862,0.00394614588596986,2015-10-23
-1.38832612438721,-0.0826377417273825,0.00743195389580513,0.00715573438402602,0.0108930783815492,0.00384336296184907,2015-10-24
-1.38699853126476,-0.0820231507797532,0.00702224927891342,0.00735141448902971,0.0105390550638677,0.004292798519951,2015-10-25
-1.38741718449982,-0.0826380252526536,0.00718936478355614,0.00708255219691529,0.0109735350598992,0.00372520383021808,2015-10-26
-1.38596153774916,-0.082387637803943,0.0074719256935116,0.00745702758467313,0.0106276140629943,0.00391979249700731,2015-10-27
-1.38414600112692,-0.0828324986851693,0.00752421385368396,0.00752360415987011,0.0104930945510271,0.0038581702363651,2015-10-28
-1.38214315576919,-0.0828248037085055,0.00729120402113328,0.00764539500840046,0.0103658411876653,0.00386580267095564,2015-10-29
-1.37954613656028,-0.0830404584017842,0.0074003945401751,0.00779996154732693,0.0100192886615078,0.00397962386388121,2015-10-30
-1.38071685265033,-0.0842688292027402,0.00550799487240462,0.00763968856610381,0.0105545965164329,0.00395433315321113,2015-10-31
-1.38077790948111,-0.0849113731674129,0.0072890811089166,0.00761288239354118,0.0103314843558225,0.00370439214845279,2015-11-01
-1.37497497716197,-0.0834410677386337,0.00832198578221989,0.00937680500518292,0.00947452608798879,0.00382118183572051,2015-11-02
-1.36565870757319,-0.0811047940408327,0.00807176092505686,0.0100906801816629,0.00854097877048475,0.00410790941200389,2015-11-03
-1.35880878001779,-0.0804292868757521,0.00441139224231786,0.011795576486925,0.00682298367579622,0.00659872840453921,2015-11-04
-1.36439473250944,-0.084666292558112,0.00340901593029015,0.00945457681715736,0.00859769199372284,0.00520191513835417,2015-11-05
-1.36911784093014,-0.0845182231398389,0.00487009215532684,0.0084846496172958,0.0100711537753919,0.00345338533192316,2015-11-06
-1.36956693522244,-0.0881210644752296,0.00683128683594725,0.0073445599467424,0.00951942342955556,0.00357174972325033,2015-11-07
-1.37032268012105,-0.0880985795844049,0.00527388010139694,0.0071672380853979,0.00984873274296696,0.0037113102168893,2015-11-08
-1.37030766863928,-0.087170536591846,0.00645133508314467,0.00763618775924256,0.00985802789589794,0.00336613712046948,2015-11-09
-1.37388622259445,-0.0841949711284966,0.00290667687853127,0.00868123268893698,0.0104712799977613,0.00409020994802843,2015-11-10
-1.37940182211345,-0.0814397542507518,0.0043786243871284,0.00842288040697598,0.0108487007023071,0.00390419710864761,2015-11-11
-1.378464889412,-0.0834359624712931,0.0078851197968782,0.00863541785702263,0.00980163079529377,0.00404051347191686,2015-11-12
-1.37781712791812,-0.0852008048281589,0.00643129828573712,0.00735923616780269,0.0105389795595596,0.00345291306260753,2015-11-13
-1.37834239905548,-0.0857663521805807,0.00637452169798468,0.00685503710315713,0.01045370219216,0.00365127648373384,2015-11-14
-1.37981534325863,-0.084871282377286,0.00570214038294157,0.00727736108872911,0.0105911020165503,0.00385618267325264,2015-11-15
-1.37970084945684,-0.0847029167693318,0.00734473720492662,0.00763456703476084,0.0103760961189444,0.00363237860979748,2015-11-16
-1.37819280343358,-0.08512161438929,0.0069292548334924,0.00697739432440353,0.0102661283642727,0.00375494361587901,2015-11-17
-1.37823042831641,-0.0855182044385087,0.00667724294043502,0.00679144386985728,0.0104596021064546,0.00358624242625313,2015-11-18
-1.37901056498809,-0.0851437756344234,0.00607254751986189,0.00689394867570532,0.0105356596747524,0.00376859849686717,2015-11-19
-1.38025129087363,-0.0841964953148351,0.00641550456444869,0.00739565648861559,0.0107996133079901,0.00348062402807119,2015-11-20
-1.3802136991987,-0.085634725414668,0.0070483020584042,0.00710278162296864,0.010489300259545,0.00366341020605186,2015-11-21
-1.38025701642276,-0.0858903420407965,0.00661364028211112,0.00683841776578917,0.0106481512499818,0.0036035811415469,2015-11-22
-1.38044017802846,-0.0855930060343842,0.00672328018245743,0.00671969340432731,0.0106099188033589,0.00366555430086689,2015-11-23
-1.38084602705443,-0.0853281676541146,0.00662470912474345,0.00678487838050466,0.0106763927781718,0.00366731557157329,2015-11-24
-1.38001142436715,-0.0849445313027515,0.00723876858158371,0.00739889534435087,0.0104693888138593,0.00365270377395961,2015-11-25
-1.37506318813035,-0.0831755392155192,0.00766970598120253,0.00882815813986122,0.00941637567464689,0.00434337298881169,2015-11-26
-1.37416262794512,-0.0864317432401937,0.00676735648709437,0.00729833722971137,0.0100149641185376,0.00370363741420851,2015-11-27
-1.37433813281958,-0.0874130198175808,0.00651203795388548,0.00676723987059233,0.0102564560476762,0.00348586514017884,2015-11-28
-1.37275183585193,-0.0878127073396482,0.00721079455511336,0.00745726802190259,0.00989943723368081,0.0035282621637796,2015-11-29
-1.37029842939899,-0.0869892939715573,0.00663101369217981,0.0068987847101353,0.00976668531645772,0.00366655149769955,2015-11-30
-1.3719272184274,-0.0869863038879698,0.00519099002689491,0.00733035738466522,0.0102479021161184,0.00363456078626502,2015-12-01
-1.37371021325208,-0.0866639100534794,0.00627531057793089,0.00711023250277734,0.0104179232793593,0.00332248424112024,2015-12-02
-1.37314923665939,-0.0870801028593983,0.00644450474398592,0.00694070160826764,0.00989468174584782,0.00388958616881854,2015-12-03
-1.37352296502904,-0.0877848695197028,0.00661362203962291,0.00683209986060204,0.010271272640981,0.00338329358944446,2015-12-04
-1.36990722794051,-0.0874320853950905,0.00772670763286655,0.008152422314551,0.00952967624858222,0.00357914825322042,2015-12-05
-1.36735914970449,-0.0877772684552108,0.00596965819125317,0.00679995755470773,0.00946699279965324,0.00396063783421624,2015-12-06
-1.36733001766752,-0.0885983084896042,0.00646789770491755,0.00700846003764418,0.00969961772515692,0.00348123969902823,2015-12-07
-1.36515541692711,-0.0897454862442703,0.00718512035869736,0.00792168536007509,0.00946903645635368,0.00325980856450859,2015-12-08
-1.36280015472761,-0.0887846627403174,0.00610371891339273,0.00697253072335956,0.00952944353812826,0.00333243780333395,2015-12-09
-1.36346856329519,-0.0907358092923604,0.00585440072764158,0.00637330187726595,0.00966504849268622,0.00327805097366474,2015-12-10
-1.35871512676821,-0.089205239730632,0.00788076163899471,0.00856283233176616,0.00871083943448607,0.0033618971169225,2015-12-11
-1.35762738942647,-0.0884075847012934,0.00393083267979867,0.00896897405268123,0.00932480611754817,0.0036237815204536,2015-12-12
-1.36032205721861,-0.0917781426076465,0.00588704679285883,0.0067202552018631,0.0092505957588963,0.00344170775095994,2015-12-13
-1.3577728419844,-0.0884791721564758,0.00644043435415807,0.00688672022023987,0.00912450220240973,0.00328632284657937,2015-12-14
-1.3557037808786,-0.0919604274940528,0.00693348831905114,0.00729139001617966,0.00880604175314171,0.00320542379780699,2015-12-15
-1.35513580567049,-0.0907679881210749,0.00486640947702323,0.00686109538438478,0.0094546543641018,0.00298215659400098,2015-12-16
-1.35665374386778,-0.0935989758142139,0.00580684323813713,0.00629509316296056,0.00927224537012339,0.0030482594776701,2015-12-17
-1.35537986733757,-0.0933958732415527,0.0061535510375546,0.00637022618311098,0.00900247913764366,0.00317416301821496,2015-12-18
-1.35532751950341,-0.0941156738698746,0.00558190008148552,0.00618697467188414,0.0092162896310539,0.00305435628400401,2015-12-19
-1.35712272924373,-0.0918409880419728,0.00419524464138923,0.007148962868103,0.00954249359894402,0.00327132038981963,2015-12-20
-1.35897576839933,-0.09101030052304,0.00549937567160553,0.00685967548649369,0.00960878265098964,0.00305679192887217,2015-12-21
-1.35954220527173,-0.0923254294742273,0.00578246590853957,0.00618737033914544,0.00926730241659299,0.00347316295945694,2015-12-22
-1.35917441524962,-0.0926754886076023,0.00622919015275821,0.0063207822410003,0.00925791664037168,0.00330891198478133,2015-12-23
-1.35715999976523,-0.0928783205972186,0.00644515598359417,0.00678362331139769,0.00898587290601877,0.00336349166979187,2015-12-24
-1.35668091864393,-0.0940969513572516,0.00582020411017293,0.00608027099312164,0.00923222059029343,0.00317964747025374,2015-12-25
-1.35954175060135,-0.0885710218976584,0.00275614317121758,0.00832613821467082,0.00985612113915228,0.00365749334191316,2015-12-26
-1.36288961588943,-0.0908678904215697,0.00641190701506603,0.0070188194214296,0.00968010575022507,0.00317855500072919,2015-12-27
-1.36217047085847,-0.0913757004365919,0.00588642494596349,0.00650911474164533,0.00950966279236261,0.00349122695505068,2015-12-28
-1.36126470812223,-0.0916119327646748,0.00666368329480056,0.00681049548179589,0.00942665040195004,0.00326588632749282,2015-12-29
-1.36125454530402,-0.0918822433612408,0.0054904651759935,0.00652692591634348,0.00967877030830231,0.00329426170622319,2015-12-30
-1.36146091350137,-0.091851114126636,0.0062491910196164,0.0068675385091921,0.00958845884646333,0.00320753705079841,2015-12-31
-1.36075632820819,-0.0926806140725592,0.00619966048553872,0.00645216695511878,0.00950088246079659,0.00326134854039709,2016-01-01
-1.360625854553,-0.0930864959217593,0.00592985393709879,0.006078381094921,0.00954871116430494,0.00327749615762809,2016-01-02
-1.36106658672208,-0.0923691298184199,0.00575922157695423,0.00641116975091876,0.00971355825954881,0.00317849227456417,2016-01-03
-1.36081352625874,-0.0925374649767342,0.00621860247543938,0.00622750630711937,0.00950771906890923,0.00329968500212689,2016-01-04
-1.36083893848819,-0.0927524759526122,0.00596431312784912,0.00612497533953306,0.0096073345552652,0.00325537135579984,2016-01-05
-1.36129180431503,-0.0926035389516632,0.00587192931715593,0.00619595255391304,0.0096925497369701,0.00323051644027636,2016-01-06
-1.35733728383846,-0.0910690856144137,0.00744248447471145,0.00799868719802064,0.00891793890241949,0.00333919722392827,2016-01-07
-1.35634546850885,-0.0932005737052985,0.00540878679278281,0.00651845781671944,0.00929889308606838,0.00334095305273747,2016-01-08
-1.35767856922374,-0.0940959131616499,0.00545815504442626,0.00610690693555579,0.00941988003079892,0.00331006118803824,2016-01-09
-1.3582467744012,-0.0936634512538314,0.00591055101931078,0.00635225466632101,0.00961427033778798,0.00300357428703917,2016-01-10
-1.35789326599143,-0.093549530242108,0.00589074355060153,0.0062022800800223,0.00948096053816765,0.00316652557492383,2016-01-11
-1.35773195454661,-0.0893424800699013,0.00504021810763303,0.00627427897500462,0.00957406507574281,0.0034201363723288,2016-01-12
-1.35823932820949,-0.0858400014829341,0.00588744844882796,0.00646626130720702,0.00975728688677027,0.00310920813720654,2016-01-13
-1.36087002718557,-0.0922044661429736,0.00594237636207178,0.00618521498672889,0.0096770336672508,0.00328322874561005,2016-01-14
-1.36581592388995,-0.0840284118191964,0.00104106812642976,0.00879480220860849,0.0103195033839041,0.00452707890365904,2016-01-15
-1.36908570436594,-0.0846686552769405,0.0076314431082407,0.00877527204342526,0.00990588032926626,0.00349701343066319,2016-01-16
-1.36906279482491,-0.0889614698821049,0.00603784762794774,0.00670462155450364,0.0100960671651648,0.00367102977318525,2016-01-17
-1.36899581771323,-0.0884698666752995,0.00676825745686764,0.00699903221069251,0.0101379640070032,0.0034137393659165,2016-01-18
-1.36933581208455,-0.0887725356804007,0.00596723015820047,0.00658425194817372,0.0102163196796285,0.00359414057336701,2016-01-19
-1.36424367007931,-0.0864481029372407,0.00839200888215879,0.00957840518891557,0.00910225202759642,0.00375730120541531,2016-01-20
-1.36339366346133,-0.0898357875502509,0.00543873623030808,0.00680080475790634,0.00986848274244808,0.00355482260918158,2016-01-21
-1.36680774910904,-0.0871816955710609,0.00416656810842624,0.00778926766710252,0.0103182189435426,0.00374124294515395,2016-01-22
-1.36846345138504,-0.0885721563446236,0.00665946277490064,0.00689637288580567,0.00984494803021376,0.00381450882744575,2016-01-23
-1.36663800503408,-0.0893503747547081,0.00718677178393468,0.00739613983824319,0.00971531198193802,0.00360626860801894,2016-01-24
-1.36685418454776,-0.0890292063004136,0.00557955691491716,0.00677498099361172,0.0101872667533581,0.00352839247450401,2016-01-25
-1.36730696297022,-0.0889150959028749,0.00638584131115055,0.00648751147683918,0.00995152236775605,0.00367425462205404,2016-01-26
-1.36728979632207,-0.0895314128120873,0.00658844636290648,0.00644695181853067,0.0100134541569477,0.00352651305291954,2016-01-27
-1.36845481865379,-0.0883998931673,0.00532751836570758,0.00683696007360679,0.0102510080778531,0.00372579789269346,2016-01-28
-1.36949788945972,-0.0864670143630409,0.00637577422756757,0.00744560689953801,0.0104130865356957,0.00336910557898882,2016-01-29
-1.37038457643347,-0.0893103569494227,0.0065264175683736,0.0064813735093473,0.0102604460852624,0.00357638196928819,2016-01-30
